lesion_id,globules_present,streaks_present,pigment_network_present,dots_present,structureless_present,num_structures,D_value
ISIC_0023343,0,0,1,0,0,1,0.5
ISIC_0023346,0,0,1,0,0,1,0.5
ISIC_0023356,0,0,1,0,0,1,0.5
ISIC_0023358,0,0,1,0,0,1,0.5
ISIC_0023364,0,0,1,0,0,1,0.5
ISIC_0023366,0,0,1,0,0,1,0.5
ISIC_0023371,0,0,1,0,0,1,0.5
ISIC_0023379,0,0,1,0,0,1,0.5
ISIC_0023380,0,0,0,0,0,0,0.0
ISIC_0023381,0,0,0,0,0,0,0.0
ISIC_0023393,0,0,0,0,0,0,0.0
ISIC_0023396,0,0,1,0,0,1,0.5
ISIC_0023431,0,0,0,0,0,0,0.0
ISIC_0023449,0,0,1,0,0,1,0.5
ISIC_0023468,0,0,1,0,0,1,0.5
ISIC_0023470,1,0,1,0,0,2,1.0
ISIC_0023472,1,0,1,0,0,2,1.0
ISIC_0023474,0,0,1,0,0,1,0.5
ISIC_0023481,0,0,1,0,0,1,0.5
ISIC_0023482,0,0,0,0,0,0,0.0
ISIC_0023483,0,0,0,0,0,0,0.0
ISIC_0023498,0,0,0,0,0,0,0.0
ISIC_0023506,1,0,1,0,0,2,1.0
ISIC_0023508,1,1,1,0,0,3,1.5
ISIC_0023522,0,0,0,0,0,0,0.0
ISIC_0023543,0,0,0,0,0,0,0.0
ISIC_0023553,0,0,0,0,0,0,0.0
ISIC_0023557,1,0,0,0,0,1,0.5
ISIC_0023575,0,0,1,1,0,2,1.0
ISIC_0023620,0,0,1,0,0,1,0.5
ISIC_0023625,1,0,1,0,0,2,1.0
ISIC_0023628,0,0,1,0,0,1,0.5
ISIC_0023646,0,0,1,0,0,1,0.5
ISIC_0023658,0,0,1,0,0,1,0.5
ISIC_0023676,0,0,1,0,0,1,0.5
ISIC_0023678,0,0,1,0,0,1,0.5
ISIC_0023694,0,0,0,0,0,0,0.0
ISIC_0023696,0,0,1,0,0,1,0.5
ISIC_0023715,0,0,1,0,0,1,0.5
ISIC_0023721,1,0,1,0,0,2,1.0
ISIC_0023747,0,0,1,0,0,1,0.5
ISIC_0023752,0,0,1,0,0,1,0.5
ISIC_0023755,0,0,0,0,0,0,0.0
ISIC_0023761,0,0,1,0,0,1,0.5
ISIC_0023762,0,0,1,0,0,1,0.5
ISIC_0023765,1,0,1,0,0,2,1.0
ISIC_0023772,1,0,1,0,0,2,1.0
ISIC_0023779,0,0,1,0,0,1,0.5
ISIC_0023783,1,1,1,0,0,3,1.5
ISIC_0023784,0,0,1,0,0,1,0.5
ISIC_0023793,1,0,1,0,0,2,1.0
ISIC_0023804,0,0,1,0,0,1,0.5
ISIC_0023812,0,1,1,0,0,2,1.0
ISIC_0023813,0,0,1,0,0,1,0.5
ISIC_0023821,0,0,1,0,0,1,0.5
ISIC_0023831,0,0,1,0,0,1,0.5
ISIC_0023832,0,0,1,0,0,1,0.5
ISIC_0023836,0,0,0,0,0,0,0.0
ISIC_0023854,0,0,0,0,0,0,0.0
ISIC_0023881,0,0,1,0,0,1,0.5
ISIC_0023885,0,0,1,0,0,1,0.5
ISIC_0023900,0,0,1,0,0,1,0.5
ISIC_0023901,0,0,1,0,0,1,0.5
ISIC_0023904,1,0,1,0,0,2,1.0
ISIC_0023911,0,0,1,0,0,1,0.5
ISIC_0023912,0,0,1,0,0,1,0.5
ISIC_0023916,0,1,0,0,0,1,0.5
ISIC_0023920,0,0,1,0,0,1,0.5
ISIC_0023924,0,0,0,0,0,0,0.0
ISIC_0023933,0,0,1,0,0,1,0.5
ISIC_0023936,0,0,1,0,0,1,0.5
ISIC_0023940,1,0,0,0,0,1,0.5
ISIC_0023948,0,0,1,0,0,1,0.5
ISIC_0024005,0,0,1,0,0,1,0.5
ISIC_0024032,0,0,1,0,1,2,1.0
ISIC_0024043,1,0,0,0,0,1,0.5
ISIC_0024054,0,0,0,0,0,0,0.0
ISIC_0024095,1,0,1,0,0,2,1.0
ISIC_0024100,0,0,1,0,0,1,0.5
ISIC_0024104,0,0,1,1,0,2,1.0
ISIC_0024105,1,0,0,0,0,1,0.5
ISIC_0024106,1,0,1,0,0,2,1.0
ISIC_0024130,0,0,1,0,0,1,0.5
ISIC_0024135,1,0,1,0,0,2,1.0
ISIC_0024137,1,0,0,0,0,1,0.5
ISIC_0024139,0,0,0,0,0,0,0.0
ISIC_0024156,0,0,0,0,0,0,0.0
ISIC_0024157,1,0,0,0,0,1,0.5
ISIC_0024188,0,0,0,0,0,0,0.0
ISIC_0024191,0,0,0,0,0,0,0.0
ISIC_0036066,0,1,0,0,0,1,0.5
ISIC_0036067,0,0,0,0,0,0,0.0
ISIC_0036070,1,0,0,0,0,1,0.5
ISIC_0036073,0,0,0,0,0,0,0.0
ISIC_0036075,0,0,0,0,0,0,0.0
ISIC_0036076,1,0,1,1,0,3,1.5
ISIC_0036078,0,0,0,0,0,0,0.0
ISIC_0036079,0,0,1,0,0,1,0.5
ISIC_0036080,0,0,0,0,0,0,0.0
ISIC_0036081,0,0,0,0,0,0,0.0
ISIC_0036083,1,0,0,0,0,1,0.5
ISIC_0036085,0,0,1,0,0,1,0.5
ISIC_0036086,0,0,0,1,0,1,0.5
ISIC_0036087,1,0,0,0,0,1,0.5
ISIC_0036088,0,0,0,0,0,0,0.0
ISIC_0036089,0,0,0,0,0,0,0.0
ISIC_0036090,0,0,0,0,0,0,0.0
ISIC_0036091,0,0,0,0,0,0,0.0
ISIC_0036092,0,0,1,0,0,1,0.5
ISIC_0036093,1,1,0,0,0,2,1.0
ISIC_0036094,0,0,0,0,0,0,0.0
ISIC_0036095,0,0,0,0,0,0,0.0
ISIC_0036096,0,0,1,0,0,1,0.5
ISIC_0036097,0,0,1,0,0,1,0.5
ISIC_0036098,0,0,1,0,0,1,0.5
ISIC_0036099,0,0,0,0,0,0,0.0
ISIC_0036100,0,0,1,0,0,1,0.5
ISIC_0036101,0,0,1,0,0,1,0.5
ISIC_0036102,0,0,0,0,0,0,0.0
ISIC_0036103,1,0,1,0,0,2,1.0
ISIC_0036104,0,1,1,0,0,2,1.0
ISIC_0036105,0,0,0,0,0,0,0.0
ISIC_0036106,1,0,0,0,0,1,0.5
ISIC_0036107,0,0,0,0,0,0,0.0
ISIC_0036108,0,0,1,0,0,1,0.5
ISIC_0036109,0,0,1,0,0,1,0.5
ISIC_0036110,0,0,1,0,0,1,0.5
ISIC_0036111,1,0,1,0,0,2,1.0
ISIC_0036112,0,0,0,0,0,0,0.0
ISIC_0036113,1,0,0,0,0,1,0.5
ISIC_0036114,1,1,1,0,0,3,1.5
ISIC_0036115,1,0,1,0,0,2,1.0
ISIC_0036116,0,1,1,0,0,2,1.0
ISIC_0036117,0,0,1,0,0,1,0.5
ISIC_0036118,1,0,1,0,0,2,1.0
ISIC_0036119,1,1,1,0,0,3,1.5
ISIC_0036120,1,1,1,0,0,3,1.5
ISIC_0036121,0,0,1,0,0,1,0.5
ISIC_0036122,0,0,1,0,0,1,0.5
ISIC_0036123,1,0,0,0,0,1,0.5
ISIC_0036124,1,0,0,0,0,1,0.5
ISIC_0036125,1,0,0,0,0,1,0.5
ISIC_0036126,1,0,0,0,0,1,0.5
ISIC_0036127,0,0,1,0,0,1,0.5
ISIC_0036128,0,1,1,0,0,2,1.0
ISIC_0036129,0,0,1,0,0,1,0.5
ISIC_0036130,0,0,1,0,0,1,0.5
ISIC_0036131,0,0,1,0,0,1,0.5
ISIC_0036132,0,0,1,0,0,1,0.5
ISIC_0036133,0,0,1,0,0,1,0.5
ISIC_0036134,0,0,1,0,0,1,0.5
ISIC_0036135,1,0,1,0,0,2,1.0
ISIC_0036136,0,0,1,0,0,1,0.5
ISIC_0036137,1,0,1,1,0,3,1.5
ISIC_0036138,0,0,1,0,0,1,0.5
ISIC_0036139,1,0,0,0,0,1,0.5
ISIC_0036140,1,0,1,0,0,2,1.0
ISIC_0036141,0,0,1,0,0,1,0.5
ISIC_0036142,0,0,1,0,0,1,0.5
ISIC_0036143,0,0,0,0,0,0,0.0
ISIC_0036144,0,0,0,1,1,2,1.0
ISIC_0036145,1,0,1,0,0,2,1.0
ISIC_0036146,1,0,1,0,0,2,1.0
ISIC_0036147,0,0,1,0,0,1,0.5
ISIC_0036148,0,0,0,0,0,0,0.0
ISIC_0036149,0,0,1,0,0,1,0.5
ISIC_0036150,0,1,1,0,0,2,1.0
ISIC_0036151,0,0,1,0,0,1,0.5
ISIC_0036152,0,0,1,0,0,1,0.5
ISIC_0036153,0,0,0,0,0,0,0.0
ISIC_0036154,1,0,1,0,0,2,1.0
ISIC_0036155,0,0,0,0,0,0,0.0
ISIC_0036156,0,0,0,0,0,0,0.0
ISIC_0036157,0,0,1,0,0,1,0.5
ISIC_0036158,0,0,1,0,0,1,0.5
ISIC_0036159,1,0,1,0,0,2,1.0
ISIC_0036160,0,0,1,0,0,1,0.5
ISIC_0036162,0,0,0,0,0,0,0.0
ISIC_0036163,0,0,0,0,0,0,0.0
ISIC_0036164,1,0,1,0,0,2,1.0
ISIC_0036165,0,0,0,0,0,0,0.0
ISIC_0036166,0,1,1,0,0,2,1.0
ISIC_0036167,0,0,1,1,0,2,1.0
ISIC_0036168,0,0,1,0,0,1,0.5
ISIC_0036169,1,1,0,0,0,2,1.0
ISIC_0036170,1,0,0,0,0,1,0.5
ISIC_0036171,0,1,0,0,0,1,0.5
ISIC_0036172,0,0,0,0,0,0,0.0
ISIC_0036173,0,0,0,0,0,0,0.0
ISIC_0036174,1,0,1,0,0,2,1.0
ISIC_0036175,0,0,1,0,0,1,0.5
ISIC_0036176,0,0,0,0,0,0,0.0
ISIC_0036177,0,0,1,0,0,1,0.5
ISIC_0036178,0,0,1,0,0,1,0.5
ISIC_0036179,1,0,1,0,0,2,1.0
ISIC_0036180,0,0,0,0,0,0,0.0
ISIC_0036181,1,0,1,1,0,3,1.5
ISIC_0036182,0,0,0,0,0,0,0.0
ISIC_0036183,1,0,0,0,0,1,0.5
ISIC_0036184,0,0,1,0,0,1,0.5
ISIC_0036185,0,0,1,0,0,1,0.5
ISIC_0036186,1,0,1,0,0,2,1.0
ISIC_0036187,1,0,1,0,0,2,1.0
ISIC_0036188,0,0,1,0,0,1,0.5
ISIC_0036189,0,0,0,0,1,1,0.5
ISIC_0036190,0,0,0,0,0,0,0.0
ISIC_0036191,1,0,0,0,0,1,0.5
ISIC_0036192,0,0,1,0,0,1,0.5
ISIC_0036193,0,0,1,0,0,1,0.5
ISIC_0036194,1,0,0,0,0,1,0.5
ISIC_0036195,1,0,0,0,0,1,0.5
ISIC_0036196,0,0,1,0,0,1,0.5
ISIC_0036197,0,0,1,0,0,1,0.5
ISIC_0036198,0,0,1,0,0,1,0.5
ISIC_0036199,0,0,0,0,0,0,0.0
ISIC_0036200,0,0,0,0,0,0,0.0
ISIC_0036201,1,0,0,0,0,1,0.5
ISIC_0036202,1,0,0,0,0,1,0.5
ISIC_0036203,0,0,0,0,0,0,0.0
ISIC_0036204,0,0,1,0,0,1,0.5
ISIC_0036205,0,0,1,0,0,1,0.5
ISIC_0036206,0,0,1,0,0,1,0.5
ISIC_0036207,0,0,0,0,0,0,0.0
ISIC_0036208,0,0,1,0,0,1,0.5
ISIC_0036209,0,0,0,0,0,0,0.0
ISIC_0036211,1,0,1,1,1,4,2.0
ISIC_0036212,0,0,1,0,0,1,0.5
ISIC_0036213,0,0,1,0,0,1,0.5
ISIC_0036214,0,0,0,0,0,0,0.0
ISIC_0036215,0,1,0,0,0,1,0.5
ISIC_0036216,0,0,0,0,0,0,0.0
ISIC_0036217,0,0,1,0,0,1,0.5
ISIC_0036218,0,0,1,0,0,1,0.5
ISIC_0036219,0,0,0,0,0,0,0.0
ISIC_0036220,0,0,1,0,0,1,0.5
ISIC_0036221,0,1,1,0,0,2,1.0
ISIC_0036222,0,0,1,0,0,1,0.5
ISIC_0036223,0,1,0,0,0,1,0.5
ISIC_0036224,1,0,0,0,0,1,0.5
ISIC_0036225,0,0,1,0,0,1,0.5
ISIC_0036226,1,0,0,0,0,1,0.5
ISIC_0036227,0,0,0,0,0,0,0.0
ISIC_0036228,0,1,0,0,0,1,0.5
ISIC_0036229,0,0,0,0,0,0,0.0
ISIC_0036230,0,0,1,0,0,1,0.5
ISIC_0036231,0,0,1,0,0,1,0.5
ISIC_0036232,0,0,1,0,0,1,0.5
ISIC_0036233,0,0,1,0,0,1,0.5
ISIC_0036234,0,0,0,0,0,0,0.0
ISIC_0036235,0,0,1,0,0,1,0.5
ISIC_0036236,1,0,0,0,0,1,0.5
ISIC_0036237,0,0,0,0,0,0,0.0
ISIC_0036238,0,0,1,0,0,1,0.5
ISIC_0036239,0,0,1,1,0,2,1.0
ISIC_0036240,0,0,1,0,0,1,0.5
ISIC_0036241,0,0,1,0,0,1,0.5
ISIC_0036242,1,0,1,0,0,2,1.0
ISIC_0036243,0,0,1,0,0,1,0.5
ISIC_0036247,0,0,0,0,0,0,0.0
ISIC_0036248,0,0,0,0,0,0,0.0
ISIC_0036249,1,0,0,0,0,1,0.5
ISIC_0036250,0,0,0,0,0,0,0.0
ISIC_0036251,0,0,1,0,0,1,0.5
ISIC_0036252,1,0,0,0,0,1,0.5
ISIC_0036253,0,0,0,0,0,0,0.0
ISIC_0036254,0,0,1,0,0,1,0.5
ISIC_0036255,0,0,0,0,0,0,0.0
ISIC_0036256,0,0,0,0,0,0,0.0
ISIC_0036257,0,0,0,0,0,0,0.0
ISIC_0036258,0,0,0,0,0,0,0.0
ISIC_0036259,0,0,1,0,0,1,0.5
ISIC_0036260,0,0,1,0,0,1,0.5
ISIC_0036261,0,0,0,0,0,0,0.0
ISIC_0036262,0,0,1,0,0,1,0.5
ISIC_0036263,0,1,1,0,0,2,1.0
ISIC_0036264,0,0,1,0,0,1,0.5
ISIC_0036265,0,0,1,0,0,1,0.5
ISIC_0036266,1,1,1,0,0,3,1.5
ISIC_0036267,0,0,0,0,0,0,0.0
ISIC_0036268,1,0,1,0,0,2,1.0
ISIC_0036269,0,0,0,0,0,0,0.0
ISIC_0036270,0,0,1,1,0,2,1.0
ISIC_0036273,1,0,1,0,0,2,1.0
ISIC_0036274,0,0,1,0,0,1,0.5
ISIC_0036275,0,0,0,0,0,0,0.0
ISIC_0036276,0,0,0,1,1,2,1.0
ISIC_0036277,0,1,1,1,0,3,1.5
ISIC_0036278,0,0,1,0,0,1,0.5
ISIC_0036279,1,0,1,0,0,2,1.0
ISIC_0036280,0,0,1,1,0,2,1.0
ISIC_0036281,0,0,1,0,0,1,0.5
ISIC_0036282,0,0,0,0,0,0,0.0
ISIC_0036284,0,0,0,0,0,0,0.0
ISIC_0036285,0,0,1,0,0,1,0.5
ISIC_0036286,0,0,1,0,0,1,0.5
ISIC_0036287,1,0,0,0,0,1,0.5
ISIC_0036288,0,0,1,0,0,1,0.5
ISIC_0036289,0,0,0,0,0,0,0.0
ISIC_0036290,0,0,1,0,0,1,0.5
ISIC_0036291,0,0,1,0,0,1,0.5
ISIC_0036292,0,0,1,0,0,1,0.5
ISIC_0036293,0,0,1,0,0,1,0.5
ISIC_0036294,1,1,0,0,0,2,1.0
ISIC_0036295,0,1,1,0,0,2,1.0
ISIC_0036296,1,0,0,0,0,1,0.5
ISIC_0036297,1,0,1,1,0,3,1.5
ISIC_0036298,0,0,1,0,0,1,0.5
ISIC_0036300,0,0,1,0,0,1,0.5
ISIC_0036301,0,0,0,0,0,0,0.0
ISIC_0036302,1,0,1,0,0,2,1.0
ISIC_0036303,0,0,1,0,0,1,0.5
ISIC_0036304,1,0,1,0,0,2,1.0
ISIC_0036305,0,0,1,0,0,1,0.5
ISIC_0036306,0,0,1,0,0,1,0.5
ISIC_0036307,1,1,0,0,0,2,1.0
ISIC_0036308,0,0,1,0,0,1,0.5
ISIC_0036309,1,0,0,0,0,1,0.5
ISIC_0036310,0,0,1,0,0,1,0.5
ISIC_0036311,0,0,0,0,0,0,0.0
ISIC_0036312,0,0,1,0,0,1,0.5
ISIC_0036313,0,0,0,0,0,0,0.0
ISIC_0036315,1,0,0,0,0,1,0.5
ISIC_0036317,0,0,0,0,0,0,0.0
ISIC_0036318,1,0,1,1,0,3,1.5
ISIC_0036319,0,0,1,0,0,1,0.5
ISIC_0036321,1,1,1,0,0,3,1.5
ISIC_0036322,1,0,0,0,0,1,0.5
ISIC_0036323,0,0,1,0,0,1,0.5
ISIC_0036325,0,0,0,0,0,0,0.0
ISIC_0036326,0,0,1,1,0,2,1.0
ISIC_0036327,0,0,1,0,0,1,0.5
ISIC_0036328,0,0,1,0,0,1,0.5
ISIC_0036329,1,1,0,0,0,2,1.0
ISIC_0036331,1,0,1,0,0,2,1.0
ISIC_0036332,1,0,0,0,0,1,0.5
ISIC_0036333,0,0,1,0,0,1,0.5
ISIC_0036335,1,0,0,0,0,1,0.5
ISIC_0036336,0,0,1,0,0,1,0.5
ISIC_0036337,0,0,1,0,0,1,0.5
ISIC_0036338,1,0,0,0,0,1,0.5
ISIC_0036340,0,0,1,0,0,1,0.5
ISIC_0036341,0,0,1,0,0,1,0.5
ISIC_0036342,0,0,1,0,0,1,0.5
ISIC_0036343,0,0,1,0,0,1,0.5
ISIC_0036344,0,1,0,0,0,1,0.5
ISIC_0036345,0,0,1,0,0,1,0.5
ISIC_0036346,1,0,1,0,0,2,1.0
ISIC_0036347,0,0,1,0,0,1,0.5
